Date,Ticker,Open,High,Low,Close,Volume,Daily_Return,Cumulative_Return,SMA_50,SMA_200,Volatility_21D,Running_Peak,Drawdown_Pct,Avg_Volume_50,Is_Breakout_Day
2023-04-25,AMZN,104.91000366210938,105.44999694824219,102.44999694824219,102.56999969482422,65026800,-0.03427172037496595,0.19517595035612945,98.54499984741211,,0.02024659714602732,112.91000366210938,-9.157739466760004,56108588.0,True
2023-04-26,AMZN,105.04000091552734,106.62000274658203,104.0999984741211,104.9800033569336,73803800,0.023496184744855597,0.2232580252883054,98.65379989624023,,0.020747121074172745,112.91000366210938,-7.0232929306306895,56527834.0,True
2023-04-27,AMZN,108.16000366210938,110.86000061035156,106.80000305175781,109.81999969482422,149961200,0.046103983455159314,0.2796550930475883,98.85619995117187,,0.022529372220400367,112.91000366210938,-2.736696366189303,58403000.0,True
2023-04-28,AMZN,107.7300033569336,109.4800033569336,104.33000183105469,105.44999694824219,130715900,-0.039792412663683385,0.22873452951785445,98.94199981689454,,0.023868855966408364,112.91000366210938,-6.6070378814190365,60058166.0,True
2023-05-01,AMZN,104.94999694824219,105.2300033569336,101.81999969482422,102.05000305175781,74728100,-0.032242712137328766,0.1891167957894142,99.01999984741211,,0.02477722182395062,112.91000366210938,-9.618280274660897,60425944.0,True
2023-05-02,AMZN,101.47000122070312,103.9000015258789,101.1500015258789,103.62999725341797,73469400,0.015482549283793778,0.2075273551844108,99.14859985351562,,0.02485538961715764,112.91000366210938,-8.21894084465929,60694744.0,True
2023-05-03,AMZN,103.73999786376953,105.95999908447266,103.27999877929688,103.6500015258789,65051900,0.00019303553981586674,0.2077604508792612,99.32999984741211,,0.024770757573659038,112.91000366210938,-8.20122383836036,60864174.0,True
2023-05-04,AMZN,104.04000091552734,105.38999938964844,103.30999755859375,104.0,45345500,0.0033767339022539034,0.21183873653954666,99.49419982910156,,0.024567023822761932,112.91000366210938,-7.891243798709942,60580402.0,False
2023-05-05,AMZN,104.2699966430664,105.76000213623047,103.55000305175781,105.66000366210938,56951700,0.015961573674128537,0.2311815898139855,99.69099990844727,,0.0239347124738307,112.91000366210938,-6.421043100570702,60750096.0,False
2023-05-08,AMZN,105.04000091552734,106.0999984741211,104.69999694824219,105.83000183105469,49430900,0.0016089169321718,0.23316245872041552,99.93759994506836,,0.02387920865377504,112.91000366210938,-6.270482332320225,60597638.0,False
2023-05-09,AMZN,105.4800033569336,106.79000091552734,105.16000366210938,106.62000274658203,44089400,0.00746481056277859,0.24236778286789362,100.1947999572754,,0.023907541040307824,112.91000366210938,-5.570809238790378,60530020.0,False
2023-05-10,AMZN,108.0999984741211,110.66999816894531,108.05000305175781,110.19000244140625,78627600,0.03348339526223332,0.2839664744027237,100.51399993896484,,0.024150717477969284,112.91000366210938,-2.4089993202399564,61223386.0,True
2023-05-11,AMZN,111.02999877929688,113.27999877929688,110.48999786376953,112.18000030517578,74924800,0.01805969525073481,0.3071545176425974,100.91419998168945,,0.023554019846040494,112.91000366210938,-0.646535588749228,61675892.0,True
2023-05-12,AMZN,112.16000366210938,112.63999938964844,109.31999969482422,110.26000213623047,49852700,-0.01711533396079623,0.2847821315347807,101.2768000793457,,0.02222725710935082,112.91000366210938,-2.3470033123098735,61562758.0,False
2023-05-15,AMZN,111.1500015258789,112.29000091552734,109.25,111.19999694824219,53011100,0.008525256609829501,0.2957352288938384,101.60279998779296,,0.022241651627517043,112.91000366210938,-1.5144864568284802,61507788.0,False
2023-05-16,AMZN,111.05000305175781,114.79000091552734,111.05000305175781,113.4000015258789,71472900,0.01978421437062372,0.32137033242984336,101.99580001831055,,0.022495649902025495,113.4000015258789,0.0,61894998.0,True
2023-05-17,AMZN,114.88999938964844,115.83000183105469,114.22000122070312,115.5,65655200,0.018518504813616277,0.34584013529151525,102.43479995727539,,0.022577688458571894,115.5,0.0,62226088.0,True
2023-05-18,AMZN,116.69000244140625,118.5999984741211,116.33999633789062,118.1500015258789,73174100,0.022943736154795724,0.37671873626217844,102.91940002441406,,0.02269108317784916,118.1500015258789,0.0,62791588.0,True
2023-05-19,AMZN,118.16000366210938,118.30999755859375,115.69999694824219,116.25,55056300,-0.01608126535201726,0.3545793569492526,103.39940002441406,,0.023096793927022914,118.1500015258789,-1.6081265352017287,62768340.0,False
2023-05-22,AMZN,116.7699966430664,116.7699966430664,114.25,115.01000213623047,70741100,-0.010666648290490577,0.340130535367116,103.885,,0.022634376410332623,118.1500015258789,-2.657638044093186,62786612.0,True
2023-05-23,AMZN,114.2699966430664,117.13999938964844,113.77999877929688,114.98999786376953,67576300,-0.00017393506729301844,0.3398974396722656,104.33619995117188,,0.02252138533030162,118.1500015258789,-2.6745692943704498,62690196.0,True
2023-05-24,AMZN,115.3499984741211,117.33999633789062,115.0199966430664,116.75,63487900,0.015305697616548875,0.36040550472107724,104.77360000610352,,0.02084130133441251,118.1500015258789,-1.1849356815896934,62741700.0,True
2023-05-25,AMZN,116.62999725341797,116.87000274658203,114.30999755859375,115.0,66496700,-0.01498929336188437,0.3400139875196906,105.14960006713868,,0.020953863474600393,118.1500015258789,-2.6661036692318176,62656998.0,True
2023-05-26,AMZN,116.04000091552734,121.5,116.0199966430664,120.11000061035156,96779900,0.04443478791610045,0.3995572248597361,105.55100006103515,,0.02079092332439586,120.11000061035156,0.0,62903658.0,True
2023-05-30,AMZN,122.37000274658203,122.91999816894531,119.86000061035156,121.66000366210938,64314800,0.01290486257498391,0.41761831851237696,106.0052001953125,,0.01819881431675798,121.66000366210938,0.0,62443950.0,True
2023-05-31,AMZN,121.44999694824219,122.04000091552734,119.16999816894531,120.58000183105469,72800800,-0.00887721353399118,0.405033817989245,106.46260025024414,,0.01629498016028874,121.66000366210938,-0.8877213533991127,62652188.0,True
2023-06-01,AMZN,120.69000244140625,123.48999786376953,119.93000030517578,122.7699966430664,54375100,0.01816217265513176,0.43055228477786467,106.90580017089843,,0.016366000856395016,122.7699966430664,0.0,62567744.0,False
2023-06-02,AMZN,124.91999816894531,126.38999938964844,124.0199966430664,124.25,61264400,0.01205508998453797,0.4477977212984483,107.41680023193359,,0.016279227426017322,124.25,0.0,62643524.0,False
2023-06-05,AMZN,123.36000061035156,125.80000305175781,123.02999877929688,125.30000305175781,47950100,0.008450728786783213,0.4600326671792643,107.9486003112793,,0.01623238171077102,125.30000305175781,0.0,62451340.0,False
2023-06-06,AMZN,125.06999969482422,127.4000015258789,125.0,126.61000061035156,45695200,0.010454888481148839,0.47529714589345784,108.51820037841797,,0.016159226439349954,126.61000061035156,0.0,62243336.0,False
2023-06-07,AMZN,127.01000213623047,127.37000274658203,120.62999725341797,121.2300033569336,95663300,-0.04249267220189956,0.4126078278726091,108.98200042724609,,0.019629983008564757,126.61000061035156,-4.249267220189953,63222176.0,True
2023-06-08,AMZN,123.01000213623047,125.62999725341797,122.26000213623047,124.25,62159300,0.024911297199049942,0.4477977212984481,109.5222004699707,,0.020030237384662815,126.61000061035156,-1.8639922588852826,63690960.0,False
2023-06-09,AMZN,124.08000183105469,125.80000305175781,123.19000244140625,123.43000030517578,51396000,-0.006599595129369917,0.438242842508654,109.98580047607422,,0.019328394872451603,126.61000061035156,-2.511650177589357,63723214.0,False
2023-06-12,AMZN,124.0199966430664,126.77999877929688,123.52999877929688,126.56999969482422,51338000,0.025439515368102628,0.4748310434037164,110.4772004699707,,0.019631054064148667,126.61000061035156,-0.03159380407117168,63677306.0,False
2023-06-13,AMZN,128.1199951171875,128.41000366210938,125.18000030517578,126.66000366210938,50564800,0.0007111003199982147,0.47587979623062404,110.94460052490234,,0.018957799676290545,126.66000366210938,0.0,63553596.0,False
2023-06-14,AMZN,126.69999694824219,126.94999694824219,124.12000274658203,126.41999816894531,52422500,-0.001894879884926648,0.47308318129217697,111.42480041503906,,0.019046442169072628,126.66000366210938,-0.18948798849266155,63779332.0,False
2023-06-15,AMZN,125.20999908447266,127.69000244140625,124.31999969482422,127.11000061035156,60458500,0.005458016543269828,0.4811232936652823,111.88800048828125,,0.018794217523125028,127.11000061035156,0.0,64015252.0,False
2023-06-16,AMZN,127.70999908447266,127.9000015258789,125.30000305175781,125.48999786376953,84247100,-0.012744888197649074,0.4622465428805844,112.37580047607422,,0.018958735185252623,127.11000061035156,-1.2744888197649036,64796686.0,True
2023-06-20,AMZN,124.97000122070312,127.25,124.5,125.77999877929688,56930100,0.002310948445805039,0.4656257192562381,112.85020050048828,,0.018463093907045806,127.11000061035156,-1.0463392531416407,65059128.0,False
2023-06-21,AMZN,125.63999938964844,126.7300033569336,123.8499984741211,124.83000183105469,52137700,-0.00755284590127181,0.45455607404975495,113.30340057373047,,0.01810941806744703,127.11000061035156,-1.7937210041293925,65356658.0,False
2023-06-22,AMZN,125.30999755859375,130.3300018310547,125.13999938964844,130.14999389648438,90354600,0.04261789623803569,0.5165461938860119,113.90800048828125,,0.019682118673338894,130.14999389648438,0.0,65955394.0,True
2023-06-23,AMZN,129.11000061035156,130.83999633789062,128.27999877929688,129.3300018310547,71927800,-0.006300361919969633,0.5069914039961776,114.53800048828126,,0.019824497199431673,130.14999389648438,-0.6300361919969611,66259250.0,True
2023-06-26,AMZN,129.3300018310547,131.49000549316406,127.0999984741211,127.33000183105469,59989300,-0.01546431587167707,0.4836868129088785,115.03660049438477,,0.020219840976829752,130.14999389648438,-2.1667247004810357,66100534.0,False
2023-06-27,AMZN,128.6300048828125,130.08999633789062,127.55000305175781,129.17999267578125,46801000,0.014529104045574393,0.5052434529846783,115.57000030517578,,0.019831730164283225,130.14999389648438,-0.7452948645350084,66007544.0,False
2023-06-28,AMZN,128.94000244140625,131.47999572753906,128.44000244140625,129.0399932861328,52149500,-0.001083754432466999,0.5036121387205643,116.09600021362304,,0.01777139477934271,130.14999389648438,-0.8528625911687775,66252144.0,False
2023-06-29,AMZN,128.77000427246094,129.25999450683594,127.26000213623047,127.9000015258789,40761000,-0.008834406537251538,0.4903286178127606,116.60800018310547,,0.017833572947215597,130.14999389648438,-1.7287687100431326,66271554.0,False
2023-06-30,AMZN,129.47000122070312,131.25,128.9499969482422,130.36000061035156,54350700,0.019233769000189582,0.5189932541821431,117.12920013427734,,0.01798840060200899,130.36000061035156,0.0,66190590.0,False
2023-07-03,AMZN,130.82000732421875,131.85000610351562,130.07000732421875,130.22000122070312,28264800,-0.0010739443770555468,0.5173619399180289,117.65740020751953,,0.017712120810690107,130.36000061035156,-0.10739443770554916,65601948.0,False
2023-07-05,AMZN,130.24000549316406,131.39999389648438,129.63999938964844,130.3800048828125,35895400,0.0012287180203460757,0.5192263498769936,118.12580032348633,,0.01759126129978779,130.3800048828125,0.0,64584372.0,False
2023-07-06,AMZN,128.25,128.72999572753906,127.37000274658203,128.36000061035156,40639900,-0.015493205988729275,0.49568866309484405,118.56880035400391,,0.017954618620203772,130.3800048828125,-1.5493205988729235,64005658.0,False
2023-07-07,AMZN,128.58999633789062,130.97000122070312,128.1300048828125,129.77999877929688,41992300,0.011062622017709689,0.5122349014308358,119.11300033569336,,0.01797059030601485,130.3800048828125,-0.4601979452715311,63544968.0,False
2023-07-10,AMZN,129.07000732421875,129.27999877929688,125.91999816894531,127.12999725341797,61889300,-0.020419182854096718,0.48135630046017264,119.55600021362305,,0.015792657614342263,130.3800048828125,-2.4927193646876193,63306678.0,False
2023-07-11,AMZN,127.75,129.77000427246094,127.3499984741211,128.77999877929688,49951500,0.012978852839820476,0.5005826058871861,119.9352001953125,,0.015142864450628724,130.3800048828125,-1.2271867185108134,61306484.0,False
2023-07-12,AMZN,130.30999755859375,131.25999450683594,128.8300018310547,130.8000030517578,54022800,0.01568569880112225,0.5241202926693356,120.44220031738281,,0.015303726485745205,130.8000030517578,0.0,59772622.0,False
2023-07-13,AMZN,134.0399932861328,134.6699981689453,132.7100067138672,134.3000030517578,61170900,0.026758409161619312,0.5649033270721087,121.08720031738281,,0.0154033364732556,134.3000030517578,0.0,59501478.0,True
2023-07-14,AMZN,134.05999755859375,136.64999389648438,134.05999755859375,134.67999267578125,54487100,0.002829408900884234,0.5693310784747498,121.70820022583008,,0.015394952786014169,134.67999267578125,0.0,59121832.0,False
2023-07-17,AMZN,134.55999755859375,135.6199951171875,133.2100067138672,133.55999755859375,48450200,-0.008315972513331604,0.5562805643618367,122.30640014648438,,0.015560732699179954,134.67999267578125,-0.8315972513331614,58789798.0,False
2023-07-18,AMZN,132.7100067138672,133.86000061035156,131.35000610351562,132.8300018310547,54882900,-0.005465676406731013,0.5477744383989502,122.88300018310547,,0.01564745451385939,134.67999267578125,-1.3736196505297524,58980546.0,False
